experiment_run_id,manifest_id,source_git_commit,unit_id,seed,episode_id,condition_id_oracle,initial_success,initial_steps,initial_final_object_goal_distance,candidate_skill,verification_status,verification_success,verification_steps,final_object_goal_distance,observed_progress,paired_verification_seed,outcome_timestamp_ns
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,53,4026,23,fault_01,False,500,0.29288459757357993,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,76,0.046610735561488564,0.24627386201209137,4127344633,229329053606200
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,53,4026,23,fault_01,False,500,0.29288459757357993,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.29288459757357993,0.0,4127344633,229330701485400
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,54,4026,24,fault_05,False,500,0.27457641905524666,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.47617490224316694,-0.20159848318792029,783918816,229335539652400
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,54,4026,24,fault_05,False,500,0.27457641905524666,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,396,0.04569546087163841,0.22888095818360826,783918816,229336982037500
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,58,4028,25,fault_05,False,500,0.3272168089733446,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,211,0.04703457168987553,0.2801822372834691,1011234019,229345491958200
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,58,4028,25,fault_05,False,500,0.3272168089733446,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.48815131644804466,-0.16093450747470006,1011234019,229347076414200
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,59,4029,26,fault_01,False,500,0.1250983435010914,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,62,0.048912797254758694,0.0761855462463327,640209599,229351533537500
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,59,4029,26,fault_01,False,500,0.1250983435010914,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.1250983435010914,0.0,640209599,229353261956000
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,60,4029,27,fault_05,False,500,0.2588656166856336,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.17266366175645437,0.08620195492917926,3029489436,229358144684400
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,60,4029,27,fault_05,False,500,0.2588656166856336,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,False,500,0.25117400809675394,0.007691608588879684,3029489436,229359872921500
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,61,4030,28,fault_01,False,500,0.07282138591375621,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,55,0.0462577853094303,0.026563600604325915,1519947381,229364402771300
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,61,4030,28,fault_01,False,500,0.07282138591375621,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.07282138591375621,0.0,1519947381,229366143998500
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,62,4030,29,fault_05,False,500,0.2819800995218143,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.25658228371496955,0.025397815806844748,2224118415,229370962253700
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,62,4030,29,fault_05,False,500,0.2819800995218143,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,118,0.047510864855377276,0.23446923466643702,2224118415,229372130492800
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,79,4039,30,fault_01,False,500,0.41213069819395387,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.4163876004674634,-0.004256902273509555,1376484770,229387051086000
probemem_online_gate_a_collection_20260803T072303Z_b3a2f71691fb,c059684461ceebc6b77212190f66f1cbc92403aa566c98cf63011c9b03d09b7d,b3a2f71691fb5fc89d1c863a30a72111d2cff97a,79,4039,30,fault_01,False,500,0.41213069819395387,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.41213069819395387,0.0,1376484770,229388624645500
