experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,probe_steps,paired_candidate_eligible,ineligibility_reason,operational_index,evaluator_collection_steps
acr_distributional_20260802T125208Z_ce7d9daa5547,7f67a0a2d04ad38e73101194fbf2af0a50b229255d2282bcc9fa34f78798edcb,ce7d9daa5547f3c995543ddd9778b27b936d2f09,88,2087,fault_05,False,True,500,0.1743910391723223,64,True,,34,1564
acr_distributional_20260802T125208Z_ce7d9daa5547,7f67a0a2d04ad38e73101194fbf2af0a50b229255d2282bcc9fa34f78798edcb,ce7d9daa5547f3c995543ddd9778b27b936d2f09,89,2088,fault_05,False,True,500,0.10157090529251186,64,True,,35,1169
acr_distributional_20260802T125208Z_ce7d9daa5547,7f67a0a2d04ad38e73101194fbf2af0a50b229255d2282bcc9fa34f78798edcb,ce7d9daa5547f3c995543ddd9778b27b936d2f09,90,2089,fault_05,False,True,500,0.28418433185797903,64,True,,36,1415
acr_distributional_20260802T125208Z_ce7d9daa5547,7f67a0a2d04ad38e73101194fbf2af0a50b229255d2282bcc9fa34f78798edcb,ce7d9daa5547f3c995543ddd9778b27b936d2f09,91,2090,fault_05,True,False,71,0.049960953065561475,0,False,initial_success,0,71
acr_distributional_20260802T125208Z_ce7d9daa5547,7f67a0a2d04ad38e73101194fbf2af0a50b229255d2282bcc9fa34f78798edcb,ce7d9daa5547f3c995543ddd9778b27b936d2f09,92,2091,fault_05,True,False,133,0.0456563067094614,0,False,initial_success,0,133
acr_distributional_20260802T125208Z_ce7d9daa5547,7f67a0a2d04ad38e73101194fbf2af0a50b229255d2282bcc9fa34f78798edcb,ce7d9daa5547f3c995543ddd9778b27b936d2f09,93,2092,fault_05,False,True,500,0.3275071890163692,64,True,,37,1263
acr_distributional_20260802T125208Z_ce7d9daa5547,7f67a0a2d04ad38e73101194fbf2af0a50b229255d2282bcc9fa34f78798edcb,ce7d9daa5547f3c995543ddd9778b27b936d2f09,94,2093,fault_05,True,False,126,0.048281047816745616,0,False,initial_success,0,126
acr_distributional_20260802T125208Z_ce7d9daa5547,7f67a0a2d04ad38e73101194fbf2af0a50b229255d2282bcc9fa34f78798edcb,ce7d9daa5547f3c995543ddd9778b27b936d2f09,95,2094,fault_05,False,True,500,0.28246824493010686,64,True,,38,1328
acr_distributional_20260802T125208Z_ce7d9daa5547,7f67a0a2d04ad38e73101194fbf2af0a50b229255d2282bcc9fa34f78798edcb,ce7d9daa5547f3c995543ddd9778b27b936d2f09,96,2095,fault_05,False,True,500,0.1249478032923922,64,True,,39,1066
acr_distributional_20260802T125208Z_ce7d9daa5547,7f67a0a2d04ad38e73101194fbf2af0a50b229255d2282bcc9fa34f78798edcb,ce7d9daa5547f3c995543ddd9778b27b936d2f09,97,2096,fault_05,True,False,152,0.048247040473021516,0,False,initial_success,0,152
acr_distributional_20260802T125208Z_ce7d9daa5547,7f67a0a2d04ad38e73101194fbf2af0a50b229255d2282bcc9fa34f78798edcb,ce7d9daa5547f3c995543ddd9778b27b936d2f09,98,2097,fault_05,True,False,96,0.048370335712425806,0,False,initial_success,0,96
acr_distributional_20260802T125208Z_ce7d9daa5547,7f67a0a2d04ad38e73101194fbf2af0a50b229255d2282bcc9fa34f78798edcb,ce7d9daa5547f3c995543ddd9778b27b936d2f09,99,2098,fault_05,True,False,86,0.04890635316386356,0,False,initial_success,0,86
