experiment_run_id,source_git_commit,config_path,config_sha256,source_run_id,source_run_commit,execution_timestamp_utc,case_id,seed,repetition_count,selected_candidate,outcome_preferred_candidate,utility_agreement,selected_recovery_success,selected_verification_steps,selected_final_object_goal_distance,prefix_environment_steps
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0042,641,1,stochastic_retry,stochastic_retry,True,True,91,0.048681031611311466,128
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0042,641,2,stochastic_retry,stochastic_retry,True,True,91,0.048681031611311466,256
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0042,641,3,probe_grounded_compensation,stochastic_retry,False,False,500,0.13017574558648973,384
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0044,643,1,probe_grounded_compensation,stochastic_retry,False,False,500,0.29334631748344375,128
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0044,643,2,probe_grounded_compensation,stochastic_retry,False,False,500,0.29334631748344375,256
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0044,643,3,probe_grounded_compensation,stochastic_retry,False,False,500,0.29334631748344375,384
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0047,646,1,probe_grounded_compensation,probe_grounded_compensation,True,True,121,0.04742126361480295,128
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0047,646,2,stochastic_retry,probe_grounded_compensation,False,True,122,0.049514911125195835,256
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0047,646,3,stochastic_retry,probe_grounded_compensation,False,True,122,0.049514911125195835,384
repeatability_20260731T070645Z_9650e171518a,9650e171518a66eb3a4fb1498143e3b18dd3eacd,configs/autoresearch/candidate_repeatability_evidence_v1.json,e4ce2c67f581151c3ddd940af82253ebf065d5dc542c5a60ae2894fdb9ab744b,development_20260731T070305Z_1046f463d168,1046f463d16807f5a93c96870bc1eae43f0e7cab,2026-07-31T07:06:45.091356+00:00,development_case_0048,647,1,probe_grounded_compensation,probe_grounded_compensation,True,True,146,0.048711362597393566,128
