experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,probe_steps,eligible_first_attempt,first_attempt_index,first_verification_status,first_verification_steps,first_final_object_goal_distance,first_observed_progress,second_decision_required,second_decision_index,ineligibility_reason,online_steps_before_optional_second
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,57,2906,fault_05,False,True,500,0.22333612633533212,64,True,28,REJECTED,500,0.2291492257374771,-0.005813099402144972,True,13,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,58,2907,fault_05,False,True,500,0.2670984012364065,64,True,29,ACCEPTED,148,0.04738176670102226,0.21971663453538423,False,0,,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,59,2908,fault_05,False,True,500,0.7543530597117304,64,True,30,ACCEPTED,133,0.04898616158560761,0.7053668981261227,False,0,,697
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,60,2909,fault_05,True,False,152,0.04792619983279011,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,152
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,61,2910,fault_05,False,True,500,0.14148532781307252,64,True,31,INCONCLUSIVE,500,0.13373424221626792,0.007751085596804597,True,14,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,62,2911,fault_05,False,True,500,0.1334476106173111,64,True,32,REJECTED,500,0.3353415525018864,-0.2018939418845753,True,15,,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,63,2912,fault_05,True,False,175,0.04958937534441026,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,175
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,64,2913,fault_05,True,False,138,0.04697089593783791,0,False,0,NOT_EXECUTED,0,,,False,0,initial_success,138
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,65,2914,fault_05,False,True,500,0.08278126147125114,64,True,33,ACCEPTED,66,0.04583796599833935,0.036943295472911794,False,0,,630
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,66,2915,fault_05,False,True,500,0.08361786354172038,64,True,34,ACCEPTED,105,0.04719578577500154,0.03642207776671884,False,0,,669
