experiment_run_id,manifest_id,source_git_commit,episode_id,seed,initial_success,decision_required,initial_steps,initial_final_object_goal_distance,selection_always_compensation,selection_always_retry,selection_state_only_nearest_accepted,selection_v2_fixed_coverage_aware,selection_frozen_single_feature_selector,selection_deterministic_action_conditional,candidate_id,verification_status,verification_success,verification_steps,final_object_goal_distance,observed_progress,paired_verification_seed,outcome_timestamp_ns
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,49,1148,False,True,500,0.2789570313112135,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2789570313112135,0.0,1136249169,154477472982900
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,53,1152,False,True,500,0.24466365055026104,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,67,0.0476674587347522,0.19699619181550884,837107121,154485116268300
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,53,1152,False,True,500,0.24466365055026104,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.24466365055026104,0.0,837107121,154486510231800
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,54,1153,False,True,500,0.22069590441537176,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,68,0.047467994273792787,0.17322791014157898,1778457825,154490465824700
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,54,1153,False,True,500,0.22069590441537176,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.22069590441537176,0.0,1778457825,154491927877000
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,55,1154,False,True,500,0.4289174625063746,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,90,0.04266058504897056,0.386256877457404,2773850511,154495887176200
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,55,1154,False,True,500,0.4289174625063746,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,56,0.04713880620023799,0.3817786563061366,2773850511,154496899439800
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,57,1156,False,True,500,0.22090234925662924,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,45,0.04786210959788749,0.17304023965874177,967407242,154501810114900
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,57,1156,False,True,500,0.22090234925662924,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.22090234925662924,0.0,967407242,154503210094400
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,58,1157,False,True,500,0.25276831364604085,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,61,0.04919650460412314,0.2035718090419177,2804931892,154507068943000
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,58,1157,False,True,500,0.25276831364604085,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.25276831364604085,0.0,2804931892,154508424269400
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,59,1158,False,True,500,0.287929319809673,,,,,,,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.2423714495041967,0.04555787030547631,345858821,154512852446000
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,59,1158,False,True,500,0.287929319809673,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.287929319809673,0.0,345858821,154514369316200
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,60,1159,False,True,500,0.22622504419707123,,,,,,,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.1936619392566573,0.03256310494041392,301327533,154519181563400
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,60,1159,False,True,500,0.22622504419707123,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,113,0.04909696325746213,0.1771280809396091,301327533,154520375771500
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,61,1160,False,True,500,0.23006782808047888,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,66,0.04990758885181729,0.1801602392286616,2498177232,154524919569700
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,61,1160,False,True,500,0.23006782808047888,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.23006782808047888,0.0,2498177232,154526765869500
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,62,1161,False,True,500,0.26312266813427315,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,66,0.04748969668541721,0.21563297144885596,1258012800,154531146530100
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,62,1161,False,True,500,0.26312266813427315,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.26312266813427315,0.0,1258012800,154532757177700
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,63,1162,False,True,500,0.18748611964652462,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,57,0.0471215955287723,0.14036452411775233,1750003902,154537155267100
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,63,1162,False,True,500,0.18748611964652462,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.18748611964652462,0.0,1750003902,154538737730100
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,64,1163,False,True,500,0.2620442281191125,,,,,,,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.2449326657588045,0.017111562360307975,2802175911,154543565565500
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,64,1163,False,True,500,0.2620442281191125,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2620442281191125,0.0,2802175911,154545173030600
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,66,1165,False,True,500,0.24571030495171986,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,53,0.04869290766089926,0.1970173972908206,189843556,154550912557400
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,66,1165,False,True,500,0.24571030495171986,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.24571030495171986,0.0,189843556,154552557173700
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,70,1169,False,True,500,0.2660563825493908,,,,,,,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.08020647117282619,0.1858499113765646,937968427,154560838934000
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,70,1169,False,True,500,0.2660563825493908,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,165,0.047266364959910774,0.21879001758948002,937968427,154562041825200
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,71,1170,False,True,500,0.2423504793160277,,,,,,,BOUNDED_PLANAR_COMPENSATION,REJECTED,False,500,0.5543796835719441,-0.3120292042559164,35810650,154566670501400
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,71,1170,False,True,500,0.2423504793160277,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2423504793160277,0.0,35810650,154568319137400
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,72,1171,False,True,500,0.20698034947147467,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,59,0.049294144311274206,0.15768620516020046,4121661649,154572358357000
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,72,1171,False,True,500,0.20698034947147467,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.20698034947147467,0.0,4121661649,154573821953500
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,73,1172,False,True,500,0.2398141494279281,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,62,0.046392652419679076,0.19342149700824904,1297145303,154577828003400
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,73,1172,False,True,500,0.2398141494279281,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2398141494279281,0.0,1297145303,154579330472800
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,74,1173,False,True,500,0.2870425682180703,,,,,,,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.07995285328577591,0.2070897149322944,4194594755,154583902063100
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,74,1173,False,True,500,0.2870425682180703,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2870425682180703,0.0,4194594755,154585376713300
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,76,1175,False,True,500,0.35629515912459214,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,56,0.04766997301391415,0.308625186110678,1268485117,154590419635500
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,76,1175,False,True,500,0.35629515912459214,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.35629515912459214,0.0,1268485117,154591917836500
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,77,1176,False,True,500,0.2313217442338916,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,67,0.049306554490175625,0.18201518974371597,2927556065,154595919339200
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,77,1176,False,True,500,0.2313217442338916,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2313217442338916,0.0,2927556065,154597347644600
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,78,1177,False,True,500,0.29584198694764935,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,75,0.047497537839291344,0.248344449108358,4132964241,154601310393700
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,78,1177,False,True,500,0.29584198694764935,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.29584198694764935,0.0,4132964241,154602839196300
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,79,1178,False,True,500,0.20070101999047868,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,61,0.04913608849562778,0.1515649314948509,688157536,154606662664000
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,79,1178,False,True,500,0.20070101999047868,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.20070101999047868,0.0,688157536,154608132223500
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,81,1180,False,True,500,0.1427366942294581,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,60,0.046632618281958034,0.09610407594750006,3155601785,154613124371700
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,81,1180,False,True,500,0.1427366942294581,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.1427366942294581,0.0,3155601785,154614555444100
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,83,1182,False,True,500,0.2350996401332746,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,69,0.04746975032076017,0.18762988981251444,3468576111,154619570292800
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,83,1182,False,True,500,0.2350996401332746,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2350996401332746,0.0,3468576111,154621031611800
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,84,1183,False,True,500,0.21486044912829236,,,,,,,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.051480190790813604,0.16338025833747877,1351508643,154625378800100
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,84,1183,False,True,500,0.21486044912829236,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.21486044912829236,0.0,1351508643,154626829889300
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,87,1186,False,True,500,0.07559678515624442,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,59,0.046769287056989725,0.028827498099254695,3095438803,154632985288300
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,87,1186,False,True,500,0.07559678515624442,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.07559678515624442,0.0,3095438803,154634527927100
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,88,1187,False,True,500,0.2697720943216812,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,74,0.047852245221134966,0.22191984910054624,565570210,154638544445000
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,88,1187,False,True,500,0.2697720943216812,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2697720943216812,0.0,565570210,154639961517400
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,89,1188,False,True,500,0.20117089655430376,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,67,0.048289993043932694,0.15288090351037106,3991251711,154643838829700
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,89,1188,False,True,500,0.20117089655430376,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.20117089655430376,0.0,3991251711,154645237141400
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,93,1192,False,True,500,0.2681343556263672,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,71,0.04747932938664658,0.22065502623972066,116047110,154652716330700
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,93,1192,False,True,500,0.2681343556263672,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.2681343556263672,0.0,116047110,154654146270900
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,94,1193,False,True,500,0.19651902811752836,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,64,0.049990547113150506,0.14652848100437785,3453503002,154657990342900
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,94,1193,False,True,500,0.19651902811752836,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.19651902811752836,0.0,3453503002,154659381895000
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,95,1194,False,True,500,0.29720842193484365,,,,,,,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,False,500,0.16715010371633418,0.13005831821850947,4115973740,154663758163000
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,95,1194,False,True,500,0.29720842193484365,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,True,130,0.048861151318309495,0.24834727061653417,4115973740,154664865491900
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,96,1195,False,True,500,0.08671752474447403,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,62,0.04922819474947105,0.03748932999500298,473231362,154668950177100
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,96,1195,False,True,500,0.08671752474447403,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.08671752474447403,0.0,473231362,154670490246900
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,97,1196,False,True,500,0.051646877321832214,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,67,0.04731286690530914,0.004334010416523072,1533530737,154674325108200
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,97,1196,False,True,500,0.051646877321832214,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.051646877321832214,0.0,1533530737,154675752922000
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,100,1199,False,True,500,0.22590596951383324,,,,,,,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,True,303,0.045746499671074595,0.18015946984275866,3015164692,154682156599000
probemem_acr_20260802T103454Z_dedbf7f07ec8,d2cb1281b5b1cad4804e36c519507a2e745d1c460ff76d574da99e040437b825,dedbf7f07ec814b9a96605920182007178d182ea,100,1199,False,True,500,0.22590596951383324,,,,,,,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,False,500,0.24768144652107862,-0.021775477007245386,3015164692,154683681362000
